Date,Open,High,Low,Close,Volume,Adj Close
25-Apr-07,"12,951.42","13,142.31","12,929.80","13,089.89","3,252,590,000","13,089.89"
24-Apr-07,"12,919.64","13,033.66","12,845.12","12,953.94","3,119,750,000","12,953.94"
23-Apr-07,"12,961.49","13,029.59","12,867.96","12,919.40","2,575,020,000","12,919.40"
20-Apr-07,"12,811.15","13,035.77","12,811.15","12,961.98","3,329,940,000","12,961.98"
19-Apr-07,"12,799.77","12,889.17","12,677.47","12,808.63","2,913,610,000","12,808.63"
18-Apr-07,"12,771.08","12,871.21","12,691.20","12,803.84","2,971,330,000","12,803.84"
17-Apr-07,"12,719.56","12,837.40","12,669.50","12,773.04","2,920,570,000","12,773.04"
16-Apr-07,"12,611.64","12,770.60","12,596.36","12,720.46","2,870,140,000","12,720.46"
13-Apr-07,"12,551.91","12,654.47","12,504.04","12,612.13","2,690,020,000","12,612.13"
12-Apr-07,"12,483.64","12,580.92","12,407.50","12,552.96","2,770,570,000","12,552.96"
11-Apr-07,"12,573.12","12,618.63","12,432.53","12,484.62","2,950,190,000","12,484.62"
10-Apr-07,"12,568.49","12,641.87","12,496.48","12,573.85","2,510,110,000","12,573.85"
9-Apr-07,"12,562.64","12,641.22","12,505.83","12,569.14","2,349,410,000","12,569.14"
5-Apr-07,"12,505.73","12,573.02","12,501.25","12,560.83","2,357,230,000","12,560.83"
4-Apr-07,"12,511.36","12,591.81","12,444.55","12,530.05","2,616,320,000","12,530.05"
3-Apr-07,"12,431.28","12,534.49","12,378.94","12,510.93","2,921,760,000","12,510.93"
2-Apr-07,"12,354.52","12,450.81","12,284.54","12,382.30","2,875,880,000","12,382.30"
30-Mar-07,"12,348.91","12,442.40","12,237.87","12,354.35","2,903,960,000","12,354.35"
29-Mar-07,"12,301.48","12,424.77","12,251.89","12,348.75","2,854,710,000","12,348.75"
28-Mar-07,"12,396.49","12,415.56","12,234.50","12,300.36","3,000,440,000","12,300.36"
27-Mar-07,"12,468.59","12,484.54","12,336.89","12,397.29","2,673,040,000","12,397.29"
26-Mar-07,"12,480.37","12,526.27","12,339.53","12,469.07","2,754,660,000","12,469.07"
23-Mar-07,"12,460.50","12,550.07","12,396.89","12,481.01","2,619,020,000","12,481.01"
22-Mar-07,"12,446.72","12,524.03","12,364.21","12,461.14","3,129,970,000","12,461.14"
21-Mar-07,"12,288.98","12,489.02","12,220.49","12,447.52","3,184,770,000","12,447.52"
20-Mar-07,"12,226.81","12,324.31","12,172.66","12,288.10","2,795,940,000","12,288.10"
19-Mar-07,"12,110.41","12,273.52","12,110.41","12,226.17","2,777,180,000","12,226.17"
16-Mar-07,"12,160.16","12,226.01","12,053.05","12,110.41","3,393,640,000","12,110.41"
15-Mar-07,"12,133.16","12,228.42","12,060.10","12,159.68","2,821,900,000","12,159.68"
14-Mar-07,"12,074.52","12,187.88","11,926.79","12,133.40","3,758,350,000","12,133.40"
13-Mar-07,"12,307.49","12,319.66","12,049.85","12,075.96","3,485,570,000","12,075.96"
12-Mar-07,"12,275.68","12,385.44","12,205.58","12,318.62","2,664,000,000","12,318.62"
9-Mar-07,"12,262.06","12,379.51","12,200.62","12,276.32","2,623,050,000","12,276.32"
8-Mar-07,"12,193.33","12,355.47","12,183.79","12,260.70","3,014,850,000","12,260.70"
7-Mar-07,"12,204.46","12,315.18","12,122.11","12,192.45","3,141,350,000","12,192.45"
6-Mar-07,"12,051.17","12,252.61","12,051.17","12,207.59","3,358,160,000","12,207.59"
5-Mar-07,"12,111.61","12,220.16","11,973.58","12,050.41","3,480,520,000","12,050.41"
2-Mar-07,"12,233.78","12,293.15","12,064.91","12,114.10","3,312,260,000","12,114.10"
1-Mar-07,"12,265.59","12,338.89","11,996.17","12,234.34","3,874,910,000","12,234.34"
28-Feb-07,"12,214.92","12,396.81","12,122.03","12,268.63","3,925,250,000","12,268.63"
27-Feb-07,"12,628.90","12,628.90","12,078.85","12,216.24","4,065,230,000","12,216.24"
26-Feb-07,"12,647.88","12,746.34","12,562.72","12,632.26","2,822,170,000","12,632.26"
23-Feb-07,"12,679.89","12,726.79","12,578.51","12,647.48","2,579,950,000","12,647.48"
22-Feb-07,"12,735.77","12,792.97","12,621.93","12,686.02","1,950,770,000","12,686.02"
21-Feb-07,"12,782.87","12,813.88","12,662.79","12,738.41","2,606,980,000","12,738.41"
20-Feb-07,"12,766.85","12,845.76","12,675.04","12,786.64","2,337,860,000","12,786.64"
16-Feb-07,"12,764.13","12,829.42","12,685.86","12,767.57","2,399,450,000","12,767.57"
15-Feb-07,"12,741.70","12,828.38","12,681.85","12,765.01","2,490,920,000","12,765.01"
14-Feb-07,"12,651.29","12,793.29","12,623.21","12,741.86","2,699,290,000","12,741.86"
13-Feb-07,"12,549.19","12,702.36","12,549.19","12,654.85","2,652,150,000","12,654.85"
12-Feb-07,"12,595.90","12,605.11","12,536.77","12,552.55","2,395,680,000","12,552.55"
9-Feb-07,"12,638.03","12,725.59","12,518.58","12,580.83","2,951,810,000","12,580.83"
8-Feb-07,"12,639.16","12,666.88","12,576.59","12,637.63","2,816,180,000","12,637.63"
7-Feb-07,"12,656.86","12,748.99","12,589.56","12,666.87","2,618,820,000","12,666.87"
6-Feb-07,"12,661.66","12,738.41","12,586.44","12,666.31","2,608,710,000","12,666.31"
5-Feb-07,"12,641.08","12,681.06","12,630.50","12,661.74","2,439,430,000","12,661.74"
2-Feb-07,"12,673.84","12,740.65","12,582.99","12,653.49","2,569,450,000","12,653.49"
1-Feb-07,"12,617.20","12,741.30","12,563.85","12,673.68","2,914,890,000","12,673.68"
31-Jan-07,"12,520.03","12,685.54","12,461.30","12,621.69","2,976,690,000","12,621.69"
30-Jan-07,"12,484.70","12,538.06","12,463.07","12,523.31","2,706,250,000","12,523.31"
29-Jan-07,"12,487.10","12,599.74","12,422.93","12,490.78","2,730,480,000","12,490.78"
26-Jan-07,"12,503.28","12,582.67","12,391.44","12,487.02","2,626,620,000","12,487.02"
25-Jan-07,"12,621.77","12,670.48","12,461.54","12,502.56","2,994,330,000","12,502.56"
24-Jan-07,"12,534.37","12,659.42","12,489.98","12,621.77","2,783,180,000","12,621.77"
23-Jan-07,"12,467.96","12,553.44","12,467.96","12,533.80","2,975,070,000","12,533.80"
22-Jan-07,"12,566.33","12,619.04","12,389.68","12,477.16","2,540,120,000","12,477.16"
19-Jan-07,"12,567.93","12,649.89","12,462.50","12,565.53","2,777,480,000","12,565.53"
18-Jan-07,"12,575.06","12,674.16","12,487.90","12,567.93","2,822,430,000","12,567.93"
17-Jan-07,"12,563.53","12,613.28","12,550.95","12,577.15","2,690,270,000","12,577.15"
16-Jan-07,"12,555.84","12,638.27","12,489.90","12,582.59","2,599,530,000","12,582.59"
12-Jan-07,"12,514.66","12,616.08","12,432.30","12,556.08","2,686,480,000","12,556.08"
11-Jan-07,"12,442.96","12,586.12","12,413.72","12,514.98","2,857,870,000","12,514.98"
10-Jan-07,"12,417.00","12,487.18","12,313.01","12,442.16","2,764,660,000","12,442.16"
9-Jan-07,"12,424.77","12,516.66","12,337.85","12,416.60","3,038,380,000","12,416.60"
8-Jan-07,"12,393.93","12,445.37","12,337.53","12,423.49","2,763,340,000","12,423.49"
5-Jan-07,"12,480.05","12,504.40","12,326.79","12,398.01","2,919,400,000","12,398.01"
4-Jan-07,"12,467.32","12,510.26","12,405.47","12,480.69","3,004,460,000","12,480.69"
3-Jan-07,"12,459.54","12,630.34","12,373.82","12,474.52","3,429,160,000","12,474.52"
29-Dec-06,"12,500.48","12,560.16","12,423.81","12,463.15","1,678,200,000","12,463.15"
28-Dec-06,"12,510.57","12,566.17","12,440.23","12,501.52","1,508,570,000","12,501.52"
27-Dec-06,"12,463.46","12,518.34","12,407.62","12,510.57","1,667,370,000","12,510.57"
26-Dec-06,"12,341.94","12,439.19","12,301.40","12,407.63","1,310,310,000","12,407.63"
22-Dec-06,"12,407.87","12,417.96","12,341.77","12,343.21","1,647,590,000","12,343.21"
21-Dec-06,"12,461.62","12,526.59","12,369.97","12,421.25","2,322,410,000","12,421.25"
20-Dec-06,"12,471.32","12,549.35","12,393.45","12,463.87","2,387,630,000","12,463.87"
19-Dec-06,"12,439.51","12,517.78","12,348.50","12,471.32","2,717,060,000","12,471.32"
18-Dec-06,"12,446.24","12,545.74","12,372.30","12,441.27","2,568,140,000","12,441.27"
15-Dec-06,"12,417.96","12,536.37","12,377.35","12,445.52","3,229,580,000","12,445.52"
14-Dec-06,"12,317.50","12,472.76","12,271.44","12,416.76","2,729,700,000","12,416.76"
13-Dec-06,"12,312.71","12,411.55","12,263.19","12,317.50","2,552,260,000","12,317.50"
12-Dec-06,"12,328.24","12,396.01","12,222.65","12,315.58","2,738,170,000","12,315.58"
11-Dec-06,"12,306.21","12,399.54","12,245.32","12,328.48","2,289,900,000","12,328.48"
8-Dec-06,"12,256.21","12,332.16","12,243.31","12,307.48","2,440,460,000","12,307.48"
7-Dec-06,"12,310.13","12,396.33","12,233.06","12,278.41","2,743,150,000","12,278.41"
6-Dec-06,"12,328.72","12,390.88","12,239.95","12,309.25","2,725,280,000","12,309.25"
5-Dec-06,"12,283.69","12,398.57","12,218.24","12,331.60","2,755,700,000","12,331.60"
4-Dec-06,"12,195.57","12,349.87","12,149.27","12,283.85","2,766,320,000","12,283.85"
1-Dec-06,"12,220.97","12,289.30","12,070.52","12,194.13","2,800,980,000","12,194.13"
30-Nov-06,"12,226.73","12,317.10","12,118.42","12,221.93","4,006,230,000","12,221.93"
29-Nov-06,"12,134.40","12,283.05","12,119.70","12,226.73","2,790,970,000","12,226.73"
28-Nov-06,"12,095.27","12,148.78","12,073.40","12,136.44","2,639,750,000","12,136.44"
27-Nov-06,"12,279.13","12,303.32","12,079.01","12,121.71","2,711,210,000","12,121.71"
24-Nov-06,"12,321.71","12,340.89","12,219.28","12,280.17","832,550,000","12,280.17"
22-Nov-06,"12,321.91","12,403.54","12,238.43","12,326.95","2,237,710,000","12,326.95"
21-Nov-06,"12,312.13","12,409.31","12,233.94","12,321.59","2,597,940,000","12,321.59"
20-Nov-06,"12,340.71","12,400.10","12,257.34","12,316.54","2,546,710,000","12,316.54"
17-Nov-06,"12,293.49","12,342.55","12,278.20","12,342.55","2,726,100,000","12,342.55"
16-Nov-06,"12,250.05","12,375.37","12,204.00","12,305.82","2,835,730,000","12,305.82"
15-Nov-06,"12,214.37","12,326.07","12,156.37","12,251.71","2,831,130,000","12,251.71"
14-Nov-06,"12,132.44","12,261.15","12,051.68","12,218.01","3,027,480,000","12,218.01"
13-Nov-06,"12,084.89","12,164.22","12,084.89","12,131.88","2,386,340,000","12,131.88"
10-Nov-06,"12,102.74","12,173.08","12,074.01","12,108.43","2,290,200,000","12,108.43"
9-Nov-06,"12,174.70","12,236.10","12,039.59","12,103.30","3,012,050,000","12,103.30"
8-Nov-06,"12,147.38","12,233.54","12,051.60","12,176.54","2,814,820,000","12,176.54"
7-Nov-06,"12,104.75","12,239.94","12,065.20","12,156.77","2,636,390,000","12,156.77"
6-Nov-06,"11,985.16","12,146.45","11,973.23","12,105.55","2,533,550,000","12,105.55"
3-Nov-06,"12,018.30","12,095.30","11,928.97","11,986.04","2,419,730,000","11,986.04"
2-Nov-06,"12,023.98","12,070.25","11,938.89","12,018.54","2,646,180,000","12,018.54"
1-Nov-06,"12,080.25","12,160.70","11,972.99","12,031.02","2,821,160,000","12,031.02"
31-Oct-06,"12,086.18","12,160.46","11,986.84","12,080.73","2,803,030,000","12,080.73"
30-Oct-06,"12,074.01","12,117.07","12,050.23","12,086.49","2,770,440,000","12,086.49"
27-Oct-06,"12,164.78","12,202.72","12,024.78","12,090.26","2,458,450,000","12,090.26"
26-Oct-06,"12,134.84","12,236.10","12,037.99","12,163.66","2,793,350,000","12,163.66"
25-Oct-06,"12,127.24","12,212.16","12,017.66","12,134.68","2,953,540,000","12,134.68"
24-Oct-06,"12,116.51","12,204.80","12,028.14","12,127.88","2,876,890,000","12,127.88"
23-Oct-06,"12,001.33","12,177.35","11,940.41","12,116.91","2,480,430,000","12,116.91"
20-Oct-06,"12,013.01","12,087.38","11,881.34","12,002.37","2,526,410,000","12,002.37"
19-Oct-06,"11,988.92","12,082.33","11,911.44","12,011.73","2,619,830,000","12,011.73"
18-Oct-06,"11,947.62","12,108.91","11,900.79","11,992.68","2,658,840,000","11,992.68"
17-Oct-06,"11,977.40","12,024.54","11,849.16","11,950.02","2,519,620,000","11,950.02"
16-Oct-06,"11,957.70","11,996.92","11,945.70","11,980.59","2,305,920,000","11,980.59"
13-Oct-06,"11,947.22","12,009.97","11,862.29","11,960.51","2,482,920,000","11,960.51"
12-Oct-06,"11,896.63","11,959.14","11,852.12","11,947.70","2,514,350,000","11,947.70"
11-Oct-06,"11,865.49","11,907.60","11,762.72","11,852.13","2,521,000,000","11,852.13"
10-Oct-06,"11,857.73","11,930.33","11,778.09","11,867.17","2,376,140,000","11,867.17"
9-Oct-06,"11,849.56","11,923.53","11,759.36","11,857.81","1,935,170,000","11,857.81"
6-Oct-06,"11,865.49","11,921.04","11,743.35","11,850.21","2,523,000,000","11,850.21"
5-Oct-06,"11,832.51","11,869.33","11,821.55","11,866.69","2,817,240,000","11,866.69"
4-Oct-06,"11,722.94","11,879.18","11,654.02","11,850.61","3,019,880,000","11,850.61"
3-Oct-06,"11,670.11","11,794.41","11,608.23","11,727.34","2,682,690,000","11,727.34"
2-Oct-06,"11,678.99","11,773.60","11,608.79","11,670.35","2,154,480,000","11,670.35"
29-Sep-06,"11,718.05","11,782.49","11,642.17","11,679.07","2,273,430,000","11,679.07"
28-Sep-06,"11,689.40","11,775.36","11,625.92","11,718.45","2,397,820,000","11,718.45"
27-Sep-06,"11,670.19","11,775.60","11,595.75","11,689.24","2,749,190,000","11,689.24"
26-Sep-06,"11,575.73","11,723.74","11,517.54","11,669.39","2,673,350,000","11,669.39"
25-Sep-06,"11,536.67","11,616.23","11,486.00","11,575.81","2,710,240,000","11,575.81"
22-Sep-06,"11,532.91","11,588.62","11,423.57","11,508.10","2,162,880,000","11,508.10"
21-Sep-06,"11,611.67","11,677.39","11,471.76","11,533.23","2,627,440,000","11,533.23"
20-Sep-06,"11,542.28","11,680.19","11,514.50","11,613.19","2,543,070,000","11,613.19"
19-Sep-06,"11,554.60","11,605.67","11,450.30","11,540.91","2,390,850,000","11,540.91"
18-Sep-06,"11,538.35","11,588.22","11,528.43","11,555.00","2,325,080,000","11,555.00"
15-Sep-06,"11,528.75","11,661.38","11,504.57","11,560.77","3,198,030,000","11,560.77"
14-Sep-06,"11,508.82","11,548.84","11,495.77","11,527.39","2,351,220,000","11,527.39"
13-Sep-06,"11,487.69","11,605.59","11,423.73","11,543.32","2,597,220,000","11,543.32"
12-Sep-06,"11,412.52","11,512.74","11,396.83","11,498.09","2,791,580,000","11,498.09"
11-Sep-06,"11,389.87","11,468.88","11,295.90","11,396.84","2,506,430,000","11,396.84"
8-Sep-06,"11,332.24","11,448.30","11,295.18","11,392.11","2,132,890,000","11,392.11"
7-Sep-06,"11,405.16","11,443.66","11,273.89","11,331.44","2,325,850,000","11,331.44"
6-Sep-06,"11,421.33","11,469.27","11,395.15","11,406.20","2,329,870,000","11,406.20"
5-Sep-06,"11,461.83","11,533.87","11,385.95","11,469.28","2,114,480,000","11,469.28"
1-Sep-06,"11,427.41","11,476.40","11,381.14","11,464.15","1,800,520,000","11,464.15"
31-Aug-06,"11,383.47","11,451.03","11,326.80","11,381.15","1,974,540,000","11,381.15"
30-Aug-06,"11,365.98","11,452.95","11,309.99","11,382.91","2,060,690,000","11,382.91"
29-Aug-06,"11,352.65","11,432.38","11,255.88","11,369.94","2,093,720,000","11,369.94"
28-Aug-06,"11,285.33","11,411.24","11,240.91","11,352.01","1,834,920,000","11,352.01"
25-Aug-06,"11,301.22","11,350.09","11,218.66","11,284.05","1,667,580,000","11,284.05"
24-Aug-06,"11,297.82","11,386.59","11,232.83","11,304.46","1,930,320,000","11,304.46"
23-Aug-06,"11,337.12","11,394.75","11,238.67","11,297.90","1,893,670,000","11,297.90"
22-Aug-06,"11,344.41","11,426.13","11,279.25","11,339.84","1,908,740,000","11,339.84"
21-Aug-06,"11,353.29","11,381.46","11,322.31","11,345.04","1,759,240,000","11,345.04"
18-Aug-06,"11,333.76","11,437.66","11,273.49","11,381.47","2,033,910,000","11,381.47"
17-Aug-06,"11,321.19","11,372.34","11,298.54","11,334.96","2,458,340,000","11,334.96"
16-Aug-06,"11,224.91","11,373.78","11,207.85","11,327.12","2,554,570,000","11,327.12"
15-Aug-06,"11,098.03","11,271.25","11,098.03","11,230.26","2,334,100,000","11,230.26"
14-Aug-06,"11,089.07","11,242.83","11,049.68","11,097.87","2,118,020,000","11,097.87"
11-Aug-06,"11,103.55","11,121.40","11,042.88","11,088.02","2,004,540,000","11,088.02"
10-Aug-06,"11,073.14","11,176.47","10,998.06","11,124.37","2,402,190,000","11,124.37"
9-Aug-06,"11,168.47","11,296.22","11,044.64","11,076.18","2,555,180,000","11,076.18"
8-Aug-06,"11,218.18","11,319.51","11,117.80","11,173.59","2,457,840,000","11,173.59"
7-Aug-06,"11,239.47","11,294.14","11,143.02","11,219.38","2,045,660,000","11,219.38"
4-Aug-06,"11,244.59","11,367.94","11,165.11","11,240.35","2,530,970,000","11,240.35"
3-Aug-06,"11,195.28","11,304.78","11,101.55","11,242.59","2,728,440,000","11,242.59"
2-Aug-06,"11,167.91","11,228.98","11,124.52","11,199.92","2,610,750,000","11,199.92"
1-Aug-06,"11,184.80","11,210.65","11,035.92","11,125.73","2,527,690,000","11,125.73"
31-Jul-06,"11,218.90","11,265.80","11,115.24","11,185.68","2,461,300,000","11,185.68"
28-Jul-06,"11,102.11","11,282.05","11,102.11","11,219.70","2,480,420,000","11,219.70"
27-Jul-06,"11,104.19","11,245.47","11,040.80","11,100.43","2,776,710,000","11,100.43"
26-Jul-06,"11,102.91","11,208.09","10,987.41","11,102.51","2,667,710,000","11,102.51"
25-Jul-06,"11,037.59","11,133.73","11,000.05","11,103.71","2,563,930,000","11,103.71"
24-Jul-06,"10,868.70","11,096.35","10,868.70","11,051.05","2,312,720,000","11,051.05"
21-Jul-06,"10,937.94","10,995.73","10,778.58","10,868.38","2,704,090,000","10,868.38"
20-Jul-06,"11,007.26","11,098.75","10,884.47","10,928.10","2,345,580,000","10,928.10"
19-Jul-06,"10,854.22","11,038.16","10,796.74","11,011.42","2,701,980,000","11,011.42"
18-Jul-06,"10,745.84","10,867.02","10,658.35","10,799.23","2,481,750,000","10,799.23"
17-Jul-06,"10,739.35","10,858.22","10,668.35","10,747.36","2,146,410,000","10,747.36"
14-Jul-06,"10,846.53","10,892.64","10,664.43","10,739.35","2,467,120,000","10,739.35"
13-Jul-06,"11,012.62","11,015.19","10,790.82","10,846.29","2,545,760,000","10,846.29"
12-Jul-06,"11,133.97","11,181.12","10,973.37","11,013.18","2,250,450,000","11,013.18"
11-Jul-06,"11,102.59","11,186.32","10,987.33","11,134.77","2,310,850,000","11,134.77"
10-Jul-06,"11,130.53","11,174.47","11,090.10","11,103.55","1,854,590,000","11,103.55"
7-Jul-06,"11,224.18","11,227.62","11,040.32","11,090.67","1,988,150,000","11,090.67"
6-Jul-06,"11,147.12","11,301.58","11,117.16","11,225.30","2,009,160,000","11,225.30"
5-Jul-06,"11,225.06","11,239.47","11,083.94","11,151.82","2,165,070,000","11,151.82"
3-Jul-06,"11,149.34","11,277.09","11,146.06","11,228.02","1,114,470,000","11,228.02"
30-Jun-06,"11,190.80","11,288.86","11,100.11","11,150.22","3,049,560,000","11,150.22"
29-Jun-06,"10,974.36","11,225.06","10,974.36","11,190.80","2,621,250,000","11,190.80"
28-Jun-06,"10,925.30","11,026.07","10,869.02","10,973.56","2,085,490,000","10,973.56"
27-Jun-06,"11,048.24","11,064.09","10,920.73","10,924.74","2,203,130,000","10,924.74"
26-Jun-06,"10,990.29","11,089.07","10,937.06","11,045.28","1,878,580,000","11,045.28"
23-Jun-06,"11,019.19","11,098.67","10,932.82","10,989.09","2,017,270,000","10,989.09"
22-Jun-06,"11,077.78","11,127.73","10,954.83","11,019.11","2,148,180,000","11,019.11"
21-Jun-06,"10,975.24","11,165.91","10,952.43","11,079.46","2,361,230,000","11,079.46"
20-Jun-06,"10,942.03","11,066.73","10,895.28","10,974.84","2,232,950,000","10,974.84"
19-Jun-06,"11,014.87","11,098.99","10,886.63","10,942.11","2,517,200,000","10,942.11"
16-Jun-06,"11,009.10","11,045.04","10,984.29","11,014.54","2,783,390,000","11,014.54"
15-Jun-06,"10,817.48","11,049.85","10,788.34","11,015.19","2,775,480,000","11,015.19"
14-Jun-06,"10,713.10","10,816.99","10,699.25","10,816.91","2,667,990,000","10,816.91"
13-Jun-06,"10,783.14","10,893.04","10,653.23","10,706.14","3,215,770,000","10,706.14"
12-Jun-06,"10,892.00","10,969.32","10,767.61","10,792.58","2,247,010,000","10,792.58"
9-Jun-06,"10,939.14","11,015.67","10,842.89","10,891.92","2,214,000,000","10,891.92"
8-Jun-06,"10,929.70","11,032.15","10,726.15","10,938.82","3,543,790,000","10,938.82"
7-Jun-06,"11,002.06","11,107.48","10,897.76","10,930.90","2,644,170,000","10,930.90"
6-Jun-06,"11,048.24","11,140.45","10,890.24","11,002.14","2,697,650,000","11,002.14"
5-Jun-06,"11,247.55","11,259.96","11,025.75","11,048.72","2,313,470,000","11,048.72"
2-Jun-06,"11,260.52","11,329.28","11,158.06","11,247.87","2,295,540,000","11,247.87"
1-Jun-06,"11,169.03","11,290.86","11,115.40","11,260.28","2,360,160,000","11,260.28"
31-May-06,"11,091.15","11,225.78","11,050.40","11,168.31","2,692,160,000","11,168.31"
30-May-06,"11,277.25","11,277.25","11,071.70","11,094.43","2,176,190,000","11,094.43"
26-May-06,"11,211.69","11,329.36","11,177.43","11,278.61","1,814,020,000","11,278.61"
25-May-06,"11,114.96","11,258.12","11,089.55","11,211.05","2,372,730,000","11,211.05"
24-May-06,"11,100.11","11,241.15","10,980.29","11,117.32","2,999,030,000","11,117.32"
23-May-06,"11,126.29","11,254.68","11,068.49","11,098.35","2,605,250,000","11,098.35"
22-May-06,"11,092.90","11,175.03","11,040.16","11,125.32","2,773,010,000","11,125.32"
19-May-06,"11,124.37","11,254.60","11,009.98","11,144.06","2,982,300,000","11,144.06"
18-May-06,"11,206.17","11,301.26","11,096.35","11,128.29","2,537,490,000","11,128.29"
17-May-06,"11,410.13","11,412.28","11,139.17","11,205.61","2,830,200,000","11,205.61"
16-May-06,"11,428.21","11,520.42","11,334.64","11,419.89","2,386,210,000","11,419.89"
15-May-06,"11,380.43","11,485.61","11,273.65","11,428.77","2,505,660,000","11,428.77"
12-May-06,"11,500.01","11,551.40","11,336.96","11,380.99","2,567,970,000","11,380.99"
11-May-06,"11,639.29","11,660.58","11,449.74","11,500.73","2,531,520,000","11,500.73"
10-May-06,"11,630.48","11,709.09","11,545.64","11,642.65","2,268,550,000","11,642.65"
9-May-06,"11,584.62","11,684.28","11,535.71","11,639.77","2,157,290,000","11,639.77"
8-May-06,"11,576.37","11,665.14","11,504.09","11,584.54","2,151,300,000","11,584.54"
5-May-06,"11,440.62","11,616.16","11,440.62","11,577.74","2,294,760,000","11,577.74"
4-May-06,"11,401.80","11,512.18","11,366.82","11,438.86","2,431,450,000","11,438.86"
3-May-06,"11,414.69","11,472.96","11,308.55","11,400.28","2,395,230,000","11,400.28"
2-May-06,"11,372.74","11,427.43","11,343.28","11,416.44","2,403,470,000","11,416.44"
1-May-06,"11,367.78","11,476.96","11,304.30","11,343.29","2,437,040,000","11,343.29"
28-Apr-06,"11,358.33","11,462.95","11,278.13","11,367.14","2,419,920,000","11,367.14"
27-Apr-06,"11,349.53","11,465.75","11,220.74","11,382.51","2,772,010,000","11,382.51"
26-Apr-06,"11,283.25","11,428.77","11,256.12","11,354.49","2,502,690,000","11,354.49"
25-Apr-06,"11,336.56","11,401.32","11,213.05","11,283.25","2,366,380,000","11,283.25"
24-Apr-06,"11,346.81","11,420.05","11,246.35","11,336.32","2,117,330,000","11,336.32"
21-Apr-06,"11,343.45","11,468.16","11,272.61","11,347.45","2,392,630,000","11,347.45"
20-Apr-06,"11,278.53","11,429.25","11,221.30","11,342.89","2,512,920,000","11,342.89"
19-Apr-06,"11,265.40","11,379.79","11,181.84","11,278.77","2,447,310,000","11,278.77"
18-Apr-06,"11,074.58","11,302.30","11,064.01","11,268.77","2,595,440,000","11,268.77"
17-Apr-06,"11,137.33","11,203.13","11,017.43","11,073.78","1,794,650,000","11,073.78"
13-Apr-06,"11,130.13","11,210.73","11,053.29","11,137.65","1,891,940,000","11,137.65"
12-Apr-06,"11,089.47","11,194.00","11,052.17","11,129.97","1,938,100,000","11,129.97"
11-Apr-06,"11,141.33","11,220.98","11,017.99","11,089.63","2,232,880,000","11,089.63"
10-Apr-06,"11,119.88","11,211.37","11,083.06","11,141.33","1,898,320,000","11,141.33"
7-Apr-06,"11,228.10","11,268.92","11,108.75","11,120.04","2,082,470,000","11,120.04"
6-Apr-06,"11,233.01","11,294.30","11,137.57","11,216.50","2,281,680,000","11,216.50"
5-Apr-06,"11,203.21","11,290.30","11,141.82","11,239.55","2,420,020,000","11,239.55"
4-Apr-06,"11,142.54","11,269.17","11,094.03","11,203.85","2,147,660,000","11,203.85"
3-Apr-06,"11,113.00","11,287.02","11,101.07","11,144.94","2,494,080,000","11,144.94"
31-Mar-06,"11,151.34","11,229.47","11,069.78","11,109.32","2,236,710,000","11,109.32"
30-Mar-06,"11,195.36","11,259.08","11,118.12","11,150.70","2,294,560,000","11,150.70"
29-Mar-06,"11,154.94","11,283.97","11,117.48","11,215.70","2,143,540,000","11,215.70"
28-Mar-06,"11,250.11","11,312.31","11,132.05","11,154.54","2,148,580,000","11,154.54"
27-Mar-06,"11,280.13","11,314.96","11,194.07","11,250.11","2,029,700,000","11,250.11"
24-Mar-06,"11,270.61","11,353.21","11,197.21","11,279.97","2,326,070,000","11,279.97"
23-Mar-06,"11,317.35","11,363.46","11,207.85","11,270.29","1,980,940,000","11,270.29"
22-Mar-06,"11,234.51","11,358.01","11,200.22","11,317.43","2,039,810,000","11,317.43"
21-Mar-06,"11,275.89","11,364.34","11,188.56","11,235.47","2,147,370,000","11,235.47"
20-Mar-06,"11,278.93","11,350.73","11,208.33","11,274.53","1,976,830,000","11,274.53"
17-Mar-06,"11,294.94","11,294.94","11,253.23","11,279.65","2,549,620,000","11,279.65"
16-Mar-06,"11,210.97","11,324.80","11,176.07","11,253.24","2,292,180,000","11,253.24"
15-Mar-06,"11,149.76","11,258.28","11,097.23","11,209.77","2,293,000,000","11,209.77"
14-Mar-06,"11,076.02","11,190.96","11,030.23","11,151.34","2,165,270,000","11,151.34"
13-Mar-06,"11,067.61","11,157.82","11,019.75","11,076.02","2,070,330,000","11,076.02"
10-Mar-06,"10,972.92","11,125.41","10,948.43","11,076.34","2,123,450,000","11,076.34"
9-Mar-06,"11,005.66","11,093.39","10,923.86","10,972.28","2,140,110,000","10,972.28"
8-Mar-06,"10,977.08","11,065.61","10,885.99","11,005.74","2,442,870,000","11,005.74"
7-Mar-06,"10,957.31","11,032.31","10,885.35","10,980.69","2,268,050,000","10,980.69"
6-Mar-06,"11,022.47","11,084.66","10,899.76","10,958.59","2,280,190,000","10,958.59"
3-Mar-06,"11,024.23","11,125.01","10,942.99","11,021.59","2,152,950,000","11,021.59"
2-Mar-06,"11,052.57","11,090.91","10,951.71","11,025.51","2,494,590,000","11,025.51"
1-Mar-06,"10,993.25","11,115.80","10,960.60","11,053.53","2,308,320,000","11,053.53"
28-Feb-06,"11,096.75","11,115.24","10,947.07","10,993.41","2,370,860,000","10,993.41"
27-Feb-06,"11,062.81","11,180.48","11,038.72","11,097.55","1,975,320,000","11,097.55"
